product_id;neighbor_products_id
89620;[16240, 120422, 20453, 113900, 71744, 64908, 16174, 66013, 80572, 65011]
58919;[52391, 18202, 14602, 61610, 109969, 79282, 110112, 93964, 108254, 57880]
110097;[61313, 69112, 82867, 92107, 76068, 128416, 81506, 61360, 78607, 85961]
92082;[73866, 32025, 110006, 111325, 82377, 110205, 17821, 40392, 81438, 108343]
60920;[71531, 128260, 64896, 109782, 56142, 30242, 87622, 81449, 16292, 40406]
120931;[19813, 68800, 19074, 116354, 19762, 94398, 67793, 20791, 120945, 112616]
93694;[113383, 39353, 113656, 56747, 101598, 110246, 72408, 20583, 76598, 120931]
89607;[89608, 120916, 75669, 85100, 105738, 19650, 73739, 110017, 61161, 48591]
89602;[108349, 89601, 32152, 108080, 19891, 87095, 78607, 86649, 107514, 110469]
121028;[120991, 92112, 121075, 81506, 108472, 65426, 120986, 61314, 77231, 93578]
38428;[57385, 39353, 75987, 71475, 20425, 89765, 63782, 90819, 40268, 88316]
21192;[71320, 115877, 73751, 63740, 110337, 56410, 91794, 20907, 60584, 62399]
63130;[58909, 51338, 51336, 51334, 65402, 51340, 110121, 120078, 30693, 30573]
126228;[]
20015;[104684, 128295, 20006, 128254, 91067, 120787, 104963, 85100, 30574, 91730]
92029;[86818, 71744, 71746, 53335, 50812, 78585, 127058, 53338, 110170, 103698]
39280;[42415, 89925, 32036, 17636, 116397, 107255, 61179, 82849, 72148, 61027]
110145;[110130, 69342, 110127, 110020, 74059, 40134, 52481, 47258, 110139, 104694]
128395;[128297, 40638, 107651, 122673, 105440, 107177, 83434, 128344, 130460, 19836]
104707;[19074, 63021, 119180, 89779, 70214, 103715, 23565, 62067, 120825, 89780]
19876;[75292, 42525, 130349, 121050, 80057, 109985, 50905, 20076, 42479, 20935]
108297;[108254, 108263, 108267, 108244, 114092, 108255, 58504, 108202, 108251, 39080]
71744;[86818, 92029, 71746, 78585, 110170, 20423, 20453, 110441, 51204, 53335]
19946;[19943, 19938, 56247, 30337, 104443, 19934, 20766, 19947, 83715, 125832]
61121;[73751, 61182, 111547, 111549, 104454, 92083, 117140, 78479, 88717, 89610]
110208;[128330, 112494, 112129, 128299, 128266, 128257, 128331, 128325, 120075, 128382]
110468;[110467, 123660, 57761, 77953, 108349, 60970, 85282, 75642, 57774, 63088]
55913;[90577, 120703, 89924, 117097, 70392, 113424, 110148, 71568, 20960, 78510]
19880;[116483, 66008, 91190, 85397, 72538, 75593, 108349, 73556, 19881, 91700]
104962;[109782, 104961, 109748, 38866, 106684, 105137, 18028, 105890, 125815, 87668]
88170;[24811, 113388, 88169, 79148, 19771, 88168, 25921, 14618, 123023, 72595]
128277;[81546, 19784, 45042, 110546, 71779, 86675, 130260, 20690, 21211, 92084]
120825;[104707, 83597, 104708, 108349, 57790, 104436, 104326, 78118, 116554, 85285]
48548;[44071, 85285, 15686, 21558, 111011, 110145, 108201, 104691, 73789, 17215]
120694;[113387, 113388, 120698, 89630, 87401, 127412, 116465, 90046, 121077, 113422]
110123;[110124, 110136, 62113, 75788, 110141, 113424, 104446, 118708, 101717, 92175]
110024;[70054, 39936, 90177, 75305, 86710, 122732, 88169, 87089, 88215, 18625]
21065;[21077, 67329, 50813, 41228, 128316, 130571, 92915, 112443, 41005, 17544]
120917;[120996, 109452, 92298, 80052, 44189, 65230, 92296, 109240, 41398, 108203]
112495;[110006, 110008, 117060, 110202, 110007, 84588, 29446, 112943, 93019, 112494]
65401;[73620, 38012, 68949, 73896, 65333, 65214, 49101, 18028, 88157, 89606]
108508;[108493, 78165, 18798, 77371, 20592, 108194, 108255, 78607, 120825, 112110]
86724;[84528, 117663, 21535, 16147, 59382, 110120, 108244, 86719, 71305, 109782]
41110;[19769, 110035, 63022, 19771, 88170, 105738, 128279, 44116, 110017, 85100]
116140;[116563, 116562, 115343, 87186, 75642, 81506, 87183, 64291, 61360, 66008]
78610;[57880, 67448, 108472, 69990, 93573, 87668, 61100, 77230, 56247, 72990]
69057;[73730, 107588, 112542, 106102, 90602, 105672, 108190, 81542, 89149, 79433]
19654;[15311, 113388, 19650, 110076, 81625, 73736, 120698, 78396, 86761, 110148]
85100;[87401, 41110, 105805, 105012, 49174, 108071, 116549, 106784, 63022, 19770]
132803;[18355, 17910, 29439, 83383, 70719, 110142, 132804, 19875, 19874, 19938]
104435;[104436, 105724, 18955, 108472, 112906, 105710, 68941, 113424, 57875, 62801]
104448;[104445, 104449, 92902, 104444, 104446, 104450, 89631, 60954, 43874, 104447]
63020;[107339, 112615, 52691, 61664, 94372, 43987, 120745, 55320, 107558, 111022]
19955;[128350, 85117, 77229, 69113, 61360, 20680, 121028, 121075, 116549, 109452]
61182;[61121, 73751, 111547, 111549, 43739, 61534, 60921, 81385, 53335, 89610]
115308;[128382, 17775, 44116, 19708, 108343, 86660, 128325, 21413, 125796, 128285]
92175;[115323, 20605, 59569, 78585, 107908, 21419, 110123, 63145, 51336, 67229]
78165;[78164, 69594, 57121, 108267, 70338, 58838, 118832, 109996, 19264, 57761]
108512;[108499, 108607, 108498, 108554, 125901, 110158, 128410, 110157, 108511, 125893]
92097;[110203, 112129, 110201, 107339, 110031, 19525, 108226, 128330, 110209, 128257]
72993;[120991, 66007, 108472, 66013, 61360, 65426, 121075, 77229, 120986, 63316]
63788;[77229, 92000, 64455, 52842, 91843, 123280, 114075, 63782, 16282, 83802]
39429;[110016, 19595, 20572, 123011, 127663, 86760, 57774, 17756, 63813, 128283]
39111;[116483, 106685, 52950, 116401, 66596, 94174, 110944, 112628, 18100, 93644]
47263;[70380, 56971, 20767, 39429, 87049, 62335, 81462, 86671, 24938, 116467]
128382;[128325, 128364, 128285, 128256, 110210, 128339, 128306, 67793, 128257, 115308]
108473;[108492, 116969, 44240, 104755, 116962, 123843, 83591, 92085, 104708, 90603]
19737;[68502, 39630, 19736, 79464, 91073, 74347, 80177, 15890, 110521, 92947]
104963;[33285, 33434, 127670, 51457, 33683, 118025, 104438, 61027, 116321, 82295]
21575;[39353, 85444, 110162, 59423, 82243, 115321, 31976, 117146, 32065, 86649]
111832;[21419, 110261, 108246, 128331, 130018, 31525, 108244, 120967, 92101, 15531]
51334;[51338, 58909, 51336, 63130, 55205, 128364, 65402, 51333, 51341, 51340]
75659;[76367, 76366, 69342, 73226, 71465, 109714, 66533, 20458, 90087, 122003]
65153;[25991, 71661, 89541, 110013, 84151, 117873, 87093, 17808, 93870, 25030]
21534;[110079, 107136, 21535, 111019, 16603, 21532, 118780, 110026, 18612, 21413]
115337;[108499, 108192, 44596, 15960, 89682, 107137, 84478, 91486, 63788, 51704]
125904;[70618, 66484, 88354, 15166, 99429, 18004, 86999, 123325, 67174, 77371]
73697;[25927, 89765, 104965, 85077, 109094, 25928, 78477, 42621, 56931, 90346]
120990;[82102, 51399, 82209, 123439, 103717, 84810, 69020, 20265, 17807, 113661]
89711;[51141, 47263, 105440, 110051, 128346, 16202, 29990, 40714, 55742, 20772]
125843;[81506, 115343, 92112, 121075, 77229, 65426, 125891, 63316, 66020, 81427]
125919;[110157, 115359, 110158, 108512, 108607, 108511, 125893, 108498, 128410, 123893]
113392;[106838, 43450, 19762, 120499, 125894, 19813, 120694, 125829, 117173, 111042]
71321;[65426, 121075, 77231, 71320, 125895, 93578, 66020, 81506, 104465, 72993]
116554;[48548, 92896, 120695, 107681, 109969, 108096, 90678, 79920, 104491, 91263]
76000;[61092, 116486, 73983, 90069, 90095, 107470, 56865, 30082, 92019, 76873]
70518;[107643, 85751, 24351, 76455, 25961, 31838, 15264, 29855, 15265, 127366]
65402;[51341, 51333, 120931, 51336, 51340, 69909, 51334, 116354, 63130, 51338]
21557;[113842, 105734, 116510, 41032, 109421, 54497, 124285, 107619, 93823, 15272]
78607;[78611, 85444, 81396, 30574, 87095, 87185, 85282, 33757, 58951, 115289]
75993;[32152, 99601, 32151, 15151, 74302, 19715, 78088, 87053, 20031, 86649]
125894;[125829, 120499, 113661, 113396, 113397, 89692, 119073, 113399, 113392, 76495]
75989;[30581, 75988, 130264, 123743, 125880, 91180, 64438, 116463, 38866, 110018]
53339;[50812, 53338, 61224, 53335, 71746, 103698, 71744, 49866, 108474, 86818]
110166;[44596, 108192, 108499, 71765, 15960, 124342, 121784, 120932, 91486, 15288]
19845;[118812, 33611, 33025, 43969, 30793, 18996, 89640, 15623, 86761, 61095]
121961;[57880, 115397, 128340, 121960, 78610, 121909, 78609, 126475, 128350, 73368]
30574;[78607, 32152, 84463, 81396, 85444, 58951, 78611, 99601, 87095, 75304]
73237;[87115, 61097, 79129, 81385, 71746, 17466, 78585, 121432, 56215, 41046]
87090;[69112, 58951, 115752, 75305, 85282, 19715, 91518, 85200, 87089, 94581]
47181;[86720, 120994, 121029, 25059, 66013, 110243, 29504, 47180, 81541, 80053]
40278;[55185, 122614, 90026, 15942, 43857, 103698, 21653, 92026, 73237, 104963]
81388;[42509, 123574, 59487, 40273, 92112, 123932, 75981, 54222, 19955, 106876]
110021;[32340, 82337, 62638, 90669, 74302, 15854, 110468, 89748, 73914, 110715]
93583;[120986, 65426, 81506, 120991, 72993, 77229, 66008, 116414, 108472, 63316]
110147;[104694, 25993, 52328, 110144, 20115, 62589, 71315, 66484, 29996, 110126]
105427;[105430, 125810, 105428, 110112, 126323, 104491, 104492, 66534, 125786, 104490]
52369;[14677, 113825, 25954, 50813, 18033, 81455, 82001, 81571, 16117, 91566]
84584;[67307, 87442, 76466, 121910, 70392, 120516, 66569, 86984, 67481, 108420]
86721;[86717, 86718, 86723, 120080, 110142, 120526, 86719, 81685, 67960, 121050]
81462;[76630, 124300, 20072, 47263, 18976, 42524, 71104, 19917, 112440, 110128]
68500;[19746, 68501, 14583, 17243, 91794, 19645, 108472, 108190, 20978, 23270]
50183;[75981, 39631, 40273, 40638, 81462, 114077, 19998, 37998, 88423, 19990]
92085;[92084, 110048, 42561, 110143, 21273, 61092, 84678, 128307, 104438, 39538]
62339;[58999, 58998, 59000, 62340, 128248, 77934, 108297, 93861, 110317, 47512]
20908;[20907, 43727, 76000, 104485, 105672, 81396, 73628, 51103, 71136, 41860]
88157;[116970, 110467, 75304, 84463, 41860, 39353, 70054, 85198, 89606, 65401]
86963;[113387, 87454, 41110, 97116, 88167, 122722, 107358, 63022, 125804, 54359]
128293;[128306, 128285, 128256, 128325, 128339, 128382, 128364, 125848, 68928, 65139]
108499;[108512, 108498, 108554, 108607, 125901, 44596, 108511, 128410, 110166, 117986]
71052;[58951, 85854, 19879, 132520, 40598, 85432, 79875, 44103, 16906, 117179]
61535;[15265, 25961, 107643, 91894, 24631, 15272, 82102, 51399, 123280, 78424]
115313;[115307, 115345, 115400, 110418, 57280, 57278, 75983, 106685, 61726, 73368]
128281;[21419, 108201, 88335, 82490, 79856, 128444, 51609, 72990, 121075, 56971]
71306;[104450, 63974, 63127, 33542, 63130, 70446, 127376, 77981, 111043, 44863]
78585;[71744, 86818, 92029, 69342, 53338, 53335, 71746, 18688, 15261, 73237]
78424;[90818, 88362, 82001, 20002, 71751, 71091, 39970, 77965, 65401, 110296]
51103;[31998, 66870, 39352, 70053, 86003, 55913, 108349, 19879, 75642, 110467]
19883;[104474, 76072, 59409, 122859, 68902, 92107, 45049, 85385, 33766, 17544]
68928;[68927, 65265, 44109, 115327, 73556, 104483, 110097, 50956, 73708, 120978]
31998;[51103, 117670, 15046, 130442, 107865, 14668, 108415, 108349, 92298, 55913]
128353;[77238, 14536, 110306, 45051, 130260, 120834, 19781, 118689, 91424, 62535]
105732;[41860, 122732, 110467, 43763, 39352, 88215, 78088, 39353, 90126, 32151]
115970;[115984, 117111, 120978, 115951, 89669, 74424, 69980, 71774, 81144, 115942]
61092;[74190, 76000, 15375, 74278, 66459, 88717, 107514, 89602, 20760, 118028]
121654;[88335, 108255, 107230, 38306, 45020, 33276, 132803, 73712, 125883, 120700]
89710;[89712, 75608, 30779, 43514, 50962, 107097, 49919, 15265, 112943, 78478]
110026;[110025, 41414, 91895, 104441, 87861, 69910, 69908, 41444, 128299, 110083]
61070;[82419, 32241, 120787, 43336, 30047, 59903, 85239, 31679, 82117, 125814]
125920;[125806, 125867, 125863, 70218, 71983, 125797, 60662, 117019, 111022, 81530]
104492;[104491, 105428, 110112, 78469, 104490, 125810, 108436, 76555, 105427, 105430]
116549;[31874, 73896, 105012, 106784, 44111, 77977, 56865, 85100, 57048, 49174]
104708;[123843, 110257, 62067, 75153, 20471, 119180, 68800, 79859, 113404, 129801]
75640;[66563, 21419, 80180, 105508, 87631, 81738, 106102, 77944, 20581, 15671]
128346;[110205, 110206, 116489, 115300, 62339, 128359, 89741, 84584, 89199, 77520]
110120;[110121, 126323, 42407, 108194, 108201, 91282, 108203, 40598, 87089, 39386]
120831;[71069, 120039, 116554, 39429, 110102, 71323, 104328, 89926, 79226, 74342]
116319;[87721, 85748, 15623, 43532, 20835, 77231, 113998, 75094, 19365, 110698]
60984;[60988, 92130, 110144, 115344, 120535, 72602, 20551, 115304, 20550, 38770]
38866;[85792, 16243, 68949, 64358, 87448, 60783, 54759, 31020, 85802, 88315]
125907;[93583, 71320, 115295, 120967, 110922, 108472, 61360, 109452, 93578, 66008]
113656;[132802, 93694, 113383, 55185, 120990, 40134, 128283, 76947, 90189, 44584]
20080;[63130, 71474, 51336, 16311, 128255, 71306, 15795, 109748, 58909, 77953]
128248;[62340, 62339, 58999, 58998, 59000, 79437, 128382, 104436, 75191, 71046]
125844;[125807, 61306, 120611, 61313, 68941, 68940, 115343, 61360, 104691, 72993]
108415;[72587, 60970, 30574, 59382, 92084, 77953, 110468, 117040, 108349, 75642]
104446;[104448, 92902, 104444, 104449, 104445, 60954, 104443, 42872, 104447, 104450]
64360;[47399, 58616, 92944, 29684, 112495, 23581, 104436, 81427, 93834, 42944]
41005;[50813, 128316, 21075, 17544, 21077, 80180, 105700, 21065, 52369, 41228]
116463;[20122, 30970, 71580, 87429, 87418, 112509, 16174, 58986, 62501, 32036]
115942;[38659, 115984, 115335, 115298, 125907, 115957, 115362, 115405, 71321, 81453]
63470;[108396, 89551, 21557, 108297, 15640, 109996, 52481, 51286, 38304, 82117]
20907;[20908, 54520, 92915, 30574, 21192, 110021, 19770, 70575, 84463, 90167]
128389;[30540, 19771, 19770, 19769, 113804, 110017, 85100, 66528, 122674, 128302]
128316;[81455, 50813, 21065, 91570, 93966, 41228, 41005, 90341, 93964, 76766]
110018;[54425, 93917, 75987, 107207, 81396, 69112, 105732, 44103, 14548, 116970]
104684;[20015, 120695, 120796, 15528, 61070, 86123, 107681, 15535, 18390, 69342]
128299;[128266, 128330, 110208, 128257, 128331, 112129, 86723, 126320, 44627, 110203]
125807;[120611, 125844, 61306, 68941, 61360, 93824, 108472, 68940, 93578, 77229]
120787;[86743, 108233, 61314, 86740, 121029, 120994, 20015, 65426, 104690, 125844]
125872;[17168, 17215, 123622, 43723, 115299, 108420, 110125, 83577, 128275, 40273]
125867;[125920, 125806, 125863, 86119, 85920, 123618, 109992, 128298, 71046, 105524]
115300;[70392, 77944, 115371, 115399, 71849, 78510, 20453, 71868, 15457, 113388]
115327;[81409, 68928, 110936, 68927, 63563, 18977, 104448, 51340, 107400, 104446]
84588;[72112, 29519, 32037, 112943, 112495, 111899, 44550, 14587, 110139, 61492]
105430;[105427, 125810, 105428, 110112, 104491, 105011, 104492, 63130, 69247, 127366]
20920;[20934, 61391, 61388, 14550, 20935, 39280, 70721, 57740, 38659, 84137]
84479;[84481, 82286, 108474, 108433, 128361, 84470, 108479, 33669, 69329, 121052]
63126;[87069, 63127, 87622, 76361, 110525, 61643, 122674, 107356, 71306, 22277]
89446;[116357, 84788, 112494, 118812, 16145, 21557, 110139, 112495, 89551, 108267]
132907;[110036, 110037, 66562, 29439, 72970, 69663, 128285, 132804, 120512, 62535]
104450;[104449, 104445, 71306, 104448, 104447, 104444, 110122, 77981, 40134, 125881]
108433;[108479, 84470, 84479, 115316, 84474, 128361, 125881, 84481, 108474, 84475]
87183;[20031, 41860, 19987, 123709, 107618, 76001, 78611, 71136, 57237, 89640]
87094;[87095, 67428, 40603, 75304, 73914, 85198, 15151, 124279, 93833, 113401]
104682;[15369, 91473, 72148, 104680, 104681, 93907, 104702, 20907, 77452, 104676]
68940;[68941, 61360, 71320, 65211, 68939, 110116, 66007, 104690, 61306, 104702]
111972;[79353, 82117, 85683, 111832, 110261, 122738, 61726, 115396, 20692, 120996]
110124;[110123, 114131, 115123, 115161, 81223, 110136, 115350, 65216, 79232, 77934]
128359;[128296, 128329, 92097, 19638, 104438, 108267, 120526, 124607, 118672, 71128]
76366;[73226, 76367, 75659, 109714, 69342, 67466, 84479, 60920, 105018, 84478]
71360;[125834, 17876, 87115, 77729, 79130, 79129, 61535, 125919, 15940, 92029]
104674;[31531, 83709, 16146, 91895, 120831, 20638, 82732, 54755, 14583, 107474]
51204;[53537, 74160, 113694, 68610, 85904, 117558, 60301, 117529, 112530, 126449]
50179;[19638, 32036, 15993, 108420, 19640, 121848, 62395, 97251, 110013, 15890]
125845;[61360, 104691, 121969, 123932, 81506, 93578, 108325, 69113, 101717, 77230]
21507;[31937, 39067, 41682, 19245, 31838, 32037, 110142, 54759, 15943, 120080]
20072;[84869, 123769, 31529, 73226, 16203, 42524, 70451, 90046, 80710, 20071]
127427;[89692, 89691, 43574, 120499, 48587, 93866, 43532, 29664, 113661, 43513]
92298;[120948, 110347, 120917, 90285, 92296, 70451, 120987, 110104, 121971, 87380]
21060;[65012, 86760, 65035, 58833, 15998, 21062, 75599, 110511, 16493, 20035]
108186;[15265, 115840, 93934, 104447, 129745, 105638, 74265, 15278, 76947, 87204]
104444;[104694, 104443, 104446, 104445, 104448, 104450, 104449, 114108, 115327, 120819]
109537;[66698, 41046, 67167, 91843, 80240, 88348, 78585, 40406, 40135, 103698]
128334;[19943, 19938, 110611, 19954, 56247, 40753, 41507, 19947, 19955, 19935]
87308;[87310, 87309, 117316, 105738, 123936, 122722, 117313, 88170, 120916, 110298]
108201;[104447, 104685, 51122, 41032, 44222, 104680, 71051, 88600, 110120, 107336]
126320;[110211, 126324, 59032, 89741, 117085, 120819, 110204, 128331, 70306, 110210]
113399;[90217, 43245, 120499, 113661, 110206, 91464, 106755, 33274, 84478, 94392]
75395;[69988, 110211, 87736, 73017, 51047, 123210, 81575, 116467, 115345, 51286]
128270;[39111, 110069, 18100, 72580, 93853, 25115, 19958, 73051, 109206, 116359]
125859;[120525, 120820, 131185, 79949, 38742, 129812, 70214, 120531, 111899, 106030]
80240;[41046, 16165, 109537, 67167, 15923, 40135, 80253, 66698, 40406, 84479]
45049;[67793, 71474, 45050, 128326, 89924, 63993, 45051, 120931, 16295, 70480]
30573;[57652, 82339, 109915, 107863, 80068, 51338, 16147, 125832, 15282, 20041]
125851;[67448, 121969, 92296, 110103, 104676, 108233, 104673, 108472, 93578, 120991]
92902;[33765, 19259, 19111, 92904, 69594, 104446, 66534, 42943, 24798, 104448]
69113;[92112, 108325, 80052, 125845, 81427, 77229, 121075, 120991, 65426, 110922]
38957;[19909, 90095, 14376, 15172, 18239, 111045, 77231, 42525, 110305, 116333]
21560;[30026, 122614, 108244, 117330, 72580, 19967, 66583, 105729, 19788, 89814]
104445;[104448, 104449, 104450, 104447, 104444, 104446, 107863, 115327, 121469, 83329]
103698;[92029, 71744, 53338, 53335, 78585, 86818, 110174, 50812, 112489, 127058]
20870;[104443, 15265, 15282, 88327, 41046, 61027, 104439, 38770, 58909, 104438]
128257;[128299, 128266, 112129, 128330, 128331, 128382, 87350, 91699, 120075, 110203]
125473;[119074, 119073, 47991, 19891, 108080, 43574, 117055, 79486, 89601, 87668]
89601;[89602, 108080, 78607, 87095, 43574, 110078, 79486, 19891, 57774, 90287]
78180;[61491, 61492, 80009, 69188, 116485, 52691, 90050, 110024, 89602, 110153]
21075;[50813, 70997, 16060, 128316, 41005, 121446, 52369, 92030, 21065, 47512]
86761;[104998, 107514, 78018, 86762, 19654, 123674, 29689, 123638, 79400, 93972]
128423;[66426, 71568, 83748, 21192, 128439, 114714, 94360, 15865, 115402, 86761]
108246;[108244, 108251, 123795, 108267, 92918, 108254, 108255, 18749, 19245, 111832]
81464;[18976, 76449, 73982, 32038, 71475, 77959, 92175, 15623, 81462, 15280]
125808;[84535, 125877, 78014, 116894, 89199, 115384, 113415, 104439, 115343, 115291]
20962;[20964, 20963, 20978, 20960, 15998, 79974, 98807, 112494, 103716, 60972]
66020;[121029, 108472, 121028, 92104, 66013, 66008, 121075, 66007, 65426, 72993]
128279;[128302, 110017, 110035, 115314, 112548, 41110, 77648, 85100, 87454, 120697]
105734;[44108, 64651, 78509, 91195, 121988, 21557, 113842, 30512, 17822, 83710]
66415;[65012, 21062, 65178, 65035, 65011, 65180, 110425, 31998, 117040, 44091]
116489;[30741, 104473, 64224, 81507, 16113, 15164, 79916, 128346, 83367, 89548]
57761;[77953, 110468, 89928, 110467, 64406, 128253, 78165, 20595, 39353, 25995]
